dataset_name,method,fl_algo,head_train_mode,adapter_bottleneck,trainable_scope,evaluation_protocol,backbone_pretrained,backbone_frozen,task_id_known_at_inference,num_clients,alpha,replay,replay_per_class,mu,n_seeds,final_accuracy_mean,final_accuracy_std,final_forgetting_mean,final_forgetting_std,final_bwt_mean,final_bwt_std,final_fwt_mean,final_fwt_std,final_accuracy_drop_from_peak_mean,final_accuracy_drop_from_peak_std,plasticity_score_mean,plasticity_score_std,stability_score_mean,stability_score_std,stability_peak_score_mean,stability_peak_score_std,plasticity_stability_hmean_mean,plasticity_stability_hmean_std,plasticity_stability_peak_hmean_mean,plasticity_stability_peak_hmean_std,client_seen_accuracy_mean_mean,client_seen_accuracy_mean_std,client_seen_accuracy_std_mean,client_seen_accuracy_std_std,client_seen_accuracy_min_mean,client_seen_accuracy_min_std,client_seen_accuracy_max_mean,client_seen_accuracy_max_std,accuracy_per_comm_mb_mean,accuracy_per_comm_mb_std,comm_mb_mean,comm_mb_std,replay_memory_mb_mean,replay_memory_mb_std,wall_time_min_mean,wall_time_min_std,avg_power_w_mean,avg_power_w_std,peak_power_w_mean,peak_power_w_std,energy_j_mean,energy_j_std,avg_cpu_util_mean,avg_cpu_util_std,peak_cpu_util_mean,peak_cpu_util_std,avg_gpu_util_mean,avg_gpu_util_std,peak_gpu_util_mean,peak_gpu_util_std,avg_ram_mb_mean,avg_ram_mb_std,peak_ram_mb_mean,peak_ram_mb_std,final_accuracy_ci95_half,final_accuracy_ci95_low,final_accuracy_ci95_high,final_forgetting_ci95_half,final_forgetting_ci95_low,final_forgetting_ci95_high,final_bwt_ci95_half,final_bwt_ci95_low,final_bwt_ci95_high,final_fwt_ci95_half,final_fwt_ci95_low,final_fwt_ci95_high,final_accuracy_drop_from_peak_ci95_half,final_accuracy_drop_from_peak_ci95_low,final_accuracy_drop_from_peak_ci95_high,plasticity_score_ci95_half,plasticity_score_ci95_low,plasticity_score_ci95_high,stability_score_ci95_half,stability_score_ci95_low,stability_score_ci95_high,stability_peak_score_ci95_half,stability_peak_score_ci95_low,stability_peak_score_ci95_high,plasticity_stability_hmean_ci95_half,plasticity_stability_hmean_ci95_low,plasticity_stability_hmean_ci95_high,plasticity_stability_peak_hmean_ci95_half,plasticity_stability_peak_hmean_ci95_low,plasticity_stability_peak_hmean_ci95_high,client_seen_accuracy_mean_ci95_half,client_seen_accuracy_mean_ci95_low,client_seen_accuracy_mean_ci95_high,client_seen_accuracy_std_ci95_half,client_seen_accuracy_std_ci95_low,client_seen_accuracy_std_ci95_high,client_seen_accuracy_min_ci95_half,client_seen_accuracy_min_ci95_low,client_seen_accuracy_min_ci95_high,client_seen_accuracy_max_ci95_half,client_seen_accuracy_max_ci95_low,client_seen_accuracy_max_ci95_high,accuracy_per_comm_mb_ci95_half,accuracy_per_comm_mb_ci95_low,accuracy_per_comm_mb_ci95_high,comm_mb_ci95_half,comm_mb_ci95_low,comm_mb_ci95_high,replay_memory_mb_ci95_half,replay_memory_mb_ci95_low,replay_memory_mb_ci95_high,wall_time_min_ci95_half,wall_time_min_ci95_low,wall_time_min_ci95_high,avg_power_w_ci95_half,avg_power_w_ci95_low,avg_power_w_ci95_high,peak_power_w_ci95_half,peak_power_w_ci95_low,peak_power_w_ci95_high,energy_j_ci95_half,energy_j_ci95_low,energy_j_ci95_high,avg_cpu_util_ci95_half,avg_cpu_util_ci95_low,avg_cpu_util_ci95_high,peak_cpu_util_ci95_half,peak_cpu_util_ci95_low,peak_cpu_util_ci95_high,avg_gpu_util_ci95_half,avg_gpu_util_ci95_low,avg_gpu_util_ci95_high,peak_gpu_util_ci95_half,peak_gpu_util_ci95_low,peak_gpu_util_ci95_high,avg_ram_mb_ci95_half,avg_ram_mb_ci95_low,avg_ram_mb_ci95_high,peak_ram_mb_ci95_half,peak_ram_mb_ci95_low,peak_ram_mb_ci95_high
cifar100,FULL_FEDAVG,FEDAVG,current,16,NA,NA,False,False,True,10,0.7,False,20,0.0,6,0.10286666666666666,0.002969623994155933,0.0,0.0,0.0,0.0,-0.09214814814814813,0.006111178450807436,0.0,0.0,0.10286666666666666,0.002969623994155933,1.0,0.0,1.0,0.0,0.18653321980268478,0.004874551259047189,0.18653321980268478,0.004874551259047189,0.36594539988269076,0.006447010301821535,0.022367293014542957,0.005959792911395206,0.33477799867506947,0.012128377751455222,0.40405931247265775,0.011649024010124359,0.0005256506718648472,1.5174836497544139e-05,195.6939697265625,0.0,0.0,0.0,19.91550238529841,0.17025202192447889,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.002376194081111872,0.1004904725855548,0.10524286074777853,0.0,0.0,0.0,0.0,0.0,0.0,0.004889961184313,-0.09703810933246113,-0.08725818696383514,0.0,0.0,0.0,0.002376194081111872,0.1004904725855548,0.10524286074777853,0.0,1.0,1.0,0.0,1.0,1.0,0.0039004533478375924,0.1826327664548472,0.19043367315052237,0.0039004533478375924,0.1826327664548472,0.19043367315052237,0.005158682631270248,0.36078671725142053,0.371104082513961,0.0047688275244876545,0.017598465490055303,0.02713612053903061,0.00970472338693783,0.3250732752881316,0.3444827220620073,0.009321160509903297,0.39473815196275447,0.41338047298256103,1.2142398074054417e-05,0.0005135082737907927,0.0005377930699389016,0.0,195.6939697265625,195.6939697265625,0.0,0.0,0.0,0.13622998992142188,19.77927239537699,20.05173237521983,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
cifar100,LWF,FEDAVG,current,16,NA,NA,False,False,True,2,0.7,False,20,0.0,3,0.19933333333333333,0.020404247923737195,0.08633333333333333,0.049521039299810075,-0.043166666666666666,0.024760519649905038,-0.10000000000000002,0.0,0.043166666666666666,0.024760519649905038,0.19933333333333333,0.020404247923737195,0.9136666666666667,0.049521039299810055,0.9568333333333333,0.02476051964990506,0.32672062350345726,0.026697594684298716,0.32952965907098974,0.02763580094677426,0.3031407138476437,0.014346440931266522,0.011993123625312916,0.013101155720301901,0.2911475902223308,0.023435230762852876,0.3151338374729566,0.01434263770356321,0.000581646240606369,5.953873292930787e-05,342.7054443359375,0.0,0.0,0.0,0.8308805770344204,0.03620982026795511,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.023089580141507804,0.17624375319182553,0.22242291347484114,0.05603833132577895,0.030295002007554382,0.14237166465911227,0.028019165662889475,-0.07118583232955614,-0.015147501003777191,0.0,-0.10000000000000002,-0.10000000000000002,0.028019165662889475,0.015147501003777191,0.07118583232955614,0.023089580141507804,0.17624375319182553,0.22242291347484114,0.05603833132577893,0.8576283353408878,0.9697049979924457,0.0280191656628895,0.9288141676704438,0.9848524989962228,0.030211172416282957,0.2965094510871743,0.3569317959197402,0.031272852747146425,0.2982568063238433,0.36080251181813616,0.01623452620581639,0.2869061876418273,0.3193752400534601,0.014825353332350556,-0.0028322297070376406,0.02681847695766347,0.02651946010733005,0.26462813011500075,0.3176670503296608,0.01623022244852133,0.29890361502443524,0.33136405992147794,6.737441882853247e-05,0.0005142718217778366,0.0006490206594349015,0.0,342.7054443359375,342.7054443359375,0.0,0.0,0.0,0.04097526897886323,0.7899053080555571,0.8718558460132837,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
cifar100,LWF,FEDAVG,current,16,NA,NA,False,False,True,10,0.7,False,20,0.0,3,0.4999666666666667,0.00035118845842849726,0.1718888888888889,0.004539266270181256,-0.15470000000000003,0.004085339643163113,-0.08855555555555555,0.003576328208762471,0.15470000000000003,0.004085339643163113,0.4999666666666667,0.00035118845842849726,0.8281111111111111,0.004539266270181235,0.8452999999999999,0.0040853396431631125,0.6234959324828871,0.0010565303898989584,0.6283064637115329,0.0008973528370559341,0.5655887865587809,0.010953475132791036,0.035868665952206245,0.014776834516068624,0.49953058299927705,0.03148305732943486,0.6253383384061871,0.002412304256175036,1.1671052793116964e-05,8.198024612278214e-09,42838.18054199219,0.0,0.0,0.0,123.57110200193193,0.23989913838374521,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0003974071519795659,0.49956925951468717,0.5003640738186463,0.005136663341904572,0.16675222554698432,0.17702555223079347,0.004622997007714096,-0.15932299700771413,-0.15007700299228593,0.004046996345917351,-0.0926025519014729,-0.0845085592096382,0.004622997007714096,0.15007700299228593,0.15932299700771413,0.0003974071519795659,0.49956925951468717,0.5003640738186463,0.005136663341904549,0.8229744477692066,0.8332477744530157,0.004622997007714095,0.8406770029922859,0.849922997007714,0.0011955766858297604,0.6223003557970573,0.624691509168717,0.0010154503279833432,0.6272910133835495,0.6293219140395162,0.012395023960298403,0.5531937625984824,0.5779838105190793,0.01672156239582064,0.019147103556385606,0.05259022834802689,0.03562643318316081,0.4639041498161162,0.5351570161824378,0.0027297792428730766,0.622608559163314,0.6280681176490602,9.276938164775127e-09,1.1661775854952188e-05,1.168032973128174e-05,0.0,42838.18054199219,42838.18054199219,0.0,0.0,0.0,0.2714714309634606,123.29963057096847,123.84257343289539,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
cifar100,MAS,FEDAVG,current,16,NA,NA,False,False,True,2,0.7,False,20,0.0,3,0.28333333333333327,0.03114616081210223,0.0,0.0,0.06016666666666667,0.04219399641339195,-0.10000000000000002,0.0,0.0,0.0,0.28333333333333327,0.03114616081210223,1.0,0.0,1.0,0.0,0.4409398574042724,0.038233547583245285,0.4409398574042724,0.038233547583245285,0.34906916979762065,0.01750398623045021,0.035173114963787604,0.049743094941679125,0.31389605483383304,0.04711830585177141,0.38424228476140826,0.05780480352292804,0.0008267546898251066,9.088318066394992e-05,342.7054443359375,0.0,0.0,0.0,0.7010287682215374,0.03786300018116452,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.035245198885017565,0.2480881344483157,0.31857853221835086,0.0,0.0,0.0,0.04774700176741758,0.012419664899249089,0.10791366843408425,0.0,-0.10000000000000002,-0.10000000000000002,0.0,0.0,0.0,0.035245198885017565,0.2480881344483157,0.31857853221835086,0.0,1.0,1.0,0.0,1.0,1.0,0.04326533201895162,0.3976745253853208,0.484205189423224,0.04326533201895162,0.3976745253853208,0.484205189423224,0.019807625077602187,0.32926154472001845,0.36887679487522285,0.05628961093961097,-0.021116495975823366,0.09146272590339857,0.05331938247186751,0.2605766723619655,0.36721543730570055,0.06541229299385523,0.318829991767553,0.4496545777552635,0.00010284400048943612,0.0007239106893356705,0.0009295986903145427,0.0,342.7054443359375,342.7054443359375,0.0,0.0,0.0,0.04284601815996748,0.6581827500615699,0.7438747863815048,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
cifar100,SHARED_ADAPTER,FEDAVG,current,8,NA,NA,False,False,True,10,0.7,False,20,0.0,3,0.1092,0.0037643060449437443,0.0011111111111111102,0.0006186404847588911,0.002200000000000001,0.004014971979976948,-0.09118518518518519,0.006088172436897551,0.000999999999999999,0.000556776436283002,0.1092,0.0037643060449437443,0.9988888888888888,0.0006186404847588939,0.999,0.0005567764362830505,0.19686287770810015,0.006102073208605641,0.1968650758943028,0.006103164149762509,0.36973258345112,0.00876405217006939,0.025785457577403813,0.009945387221784717,0.3267779669389305,0.01642059799468358,0.41151112771980153,0.025096458740728713,0.0004770066786642672,1.644321542101135e-05,228.9276123046875,0.0,0.0,0.0,20.058307239744398,0.12314438418694297,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.004259713292386396,0.10494028670761361,0.1134597132923864,0.0007000576107980068,0.00041105350031310343,0.001811168721909117,0.004543368500719852,-0.0023433685007198508,0.006743368500719852,0.006889415670818696,-0.09807460085600389,-0.08429576951436649,0.0006300518497182061,0.0003699481502817928,0.001630051849718205,0.004259713292386396,0.10494028670761361,0.1134597132923864,0.0007000576107980101,0.9981888312780908,0.9995889464996869,0.0006300518497182611,0.9983699481502817,0.9996300518497183,0.00690514587482241,0.18995773183327774,0.20376802358292256,0.006906380390956763,0.18995869550334604,0.20377145628525956,0.009917458643979714,0.3598151248071403,0.37965004209509967,0.011254265099797243,0.01453119247760657,0.037039722677201056,0.01858165587807098,0.30819631106085954,0.3453596228170015,0.028399316530945476,0.38311181118885607,0.439910444250747,1.860724990534126e-05,0.0004583994287589259,0.0004956139285696085,0.0,228.9276123046875,228.9276123046875,0.0,0.0,0.0,0.13935098898466355,19.918956250759734,20.19765822872906,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
cifar100,SHARED_ADAPTER,FEDAVG,current,16,NA,NA,False,False,True,10,-999999.0,False,0,0.0,3,0.10273333333333334,0.0036473734842120786,0.002740740740740741,0.003194001579607465,,0.0,,0.0,,0.0,0.10273333333333334,0.0036473734842120786,0.9972592592592594,0.003194001579607453,,0.0,0.18626268513465938,0.005979289234249626,,0.0,,0.0,,0.0,,0.0,,0.0,0.0003948121581735374,1.401713884133716e-05,260.2081298828125,0.0,0.0,0.0,16.38034184243944,0.10541083931214552,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.004127391643372096,0.09860594168996124,0.10686072497670544,0.003614353036685781,-0.0008736122959450399,0.006355093777426522,0.0,,,0.0,,,0.0,,,0.004127391643372096,0.09860594168996124,0.10686072497670544,0.0036143530366857675,0.9936449062225736,1.0008736122959452,0.0,,,0.006766202727955041,0.17949648240670435,0.1930288878626144,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.5861885811296163e-05,0.00037895027236224124,0.00041067404398483355,0.0,260.2081298828125,260.2081298828125,0.0,0.0,0.0,0.11928359384664834,16.26105824859279,16.499625436286088,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
cifar100,SHARED_ADAPTER,FEDAVG,current,16,NA,NA,False,False,True,10,0.1,False,20,0.0,3,0.10360000000000001,0.004849742261192859,0.0006296296296296292,0.0005701779377163196,0.00036666666666666743,0.0002886751345948128,-0.08848148148148148,0.005188226621231079,0.0005666666666666663,0.0005131601439446878,0.10360000000000001,0.004849742261192859,0.9993703703703704,0.0005701779377163138,0.9994333333333333,0.0005131601439447085,0.18771466527233205,0.007940517048617271,0.18771579081041798,0.007940848698602824,0.5622894888620512,0.01731735977935182,0.07775765879438436,0.018068130523069725,0.4327367181202982,0.052409438984634536,0.697850743309747,0.021676399884066964,0.00039814282530932976,1.863793519202109e-05,260.2081298828125,0.0,0.0,0.0,20.29518349568049,0.08583362539930411,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.005488000000000002,0.098112,0.10908800000000002,0.0006452170762199454,-1.5587446590316226e-05,0.0012748467058495746,0.0003266666666666666,4.000000000000081e-05,0.000693333333333334,0.0058710311113137105,-0.09435251259279519,-0.08261045037016777,0.0005806953685979512,-1.4028701931284929e-05,0.0011473620352646175,0.005488000000000002,0.098112,0.10908800000000002,0.0006452170762199389,0.9987251532941505,1.0000155874465904,0.0005806953685979745,0.9988526379647353,1.0000140287019312,0.00898554092482703,0.17872912434750501,0.19670020619715908,0.008985916222115562,0.17872987458830242,0.19670170703253353,0.01959643736731425,0.542693051494737,0.5818859262293654,0.020446014441645295,0.05731164435273906,0.09820367323602966,0.059306863263477796,0.3734298548568204,0.49204358138377596,0.024529155603930947,0.673321587705816,0.7223798989136779,2.1090809124494266e-05,0.0003770520161848355,0.00041923363443382403,0.0,260.2081298828125,260.2081298828125,0.0,0.0,0.0,0.09712989079042707,20.198053604890063,20.392313386470917,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
cifar100,SHARED_ADAPTER,FEDAVG,current,16,NA,NA,False,False,True,10,0.5,False,0,0.0,6,0.10256666666666665,0.0029398412655561312,0.0021481481481481486,0.0008032854347689448,,0.0,,0.0,,0.0,0.10256666666666665,0.0029398412655561312,0.9978518518518519,0.0008032854347689752,,0.0,0.18600224308767502,0.004820318966051216,,0.0,,0.0,,0.0,,0.0,,0.0,0.0003941716452628081,1.1298037716500729e-05,260.2081298828125,0.0,0.0,0.0,10.787430748012332,0.028025483950181937,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.002352362934960884,0.10021430373170577,0.10491902960162754,0.0006427622147779277,0.0015053859333702209,0.002790910362926076,0.0,,,0.0,,,0.0,,,0.002352362934960884,0.10021430373170577,0.10491902960162754,0.000642762214777952,0.9972090896370739,0.9984946140666299,0.0,,,0.003857058475666652,0.18214518461200838,0.18985930156334166,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,9.040312983381033e-06,0.00038513133227942705,0.00040321195824618916,0.0,260.2081298828125,260.2081298828125,0.0,0.0,0.0,0.022425057587685048,10.765005690424646,10.809855805600018,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
cifar100,SHARED_ADAPTER,FEDAVG,current,16,NA,NA,False,False,True,10,0.7,False,20,0.0,9,0.1022888888888889,0.0030105831845526404,0.0019876543209876533,0.005136544343378648,-0.0005444444444444443,0.0013839356118612515,-0.08397530864197529,0.008135006236913569,0.001788888888888888,0.0046228899090407834,0.1022888888888889,0.0030105831845526404,0.9980123456790123,0.0051365443433786465,0.9982111111111112,0.00462288990904078,0.1855436007799866,0.004866255258023672,0.1855474458191647,0.004873971435310353,0.36250130413574216,0.017839615088875122,0.025879057218585855,0.006439363926927321,0.31992262977652924,0.027376005523975153,0.4047307433226814,0.010711117591844004,0.000393104123744926,1.1569904391182898e-05,260.2081298828125,0.0,0.0,0.0,20.041173672676084,0.089151268347515,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0019669143472410586,0.10032197454164785,0.10425580323612996,0.00335587563767405,-0.001368221316686397,0.0053435299586617035,0.0009041712664160177,-0.001448615710860462,0.00035972682197157337,0.005314870741450198,-0.08929017938342548,-0.0786604379005251,0.0030202880739066454,-0.0012313991850177574,0.0048091769627955335,0.0019669143472410586,0.10032197454164785,0.10425580323612996,0.003355875637674049,0.9946564700413383,1.0013682213166863,0.003020288073906643,0.9951908230372045,1.001231399185018,0.0031792867685754653,0.18236431401141115,0.18872288754856206,0.0031843280044027643,0.18236311781476194,0.18873177382356748,0.011655215191398413,0.35084608894434377,0.37415651932714056,0.00420705109892585,0.021672006119660005,0.030086108317511705,0.017885656942330432,0.30203697283419884,0.33780828671885965,0.0069979301600047485,0.3977328131626766,0.41172867348268616,7.559004202239494e-06,0.0003855451195426865,0.0004006631279471655,0.0,260.2081298828125,260.2081298828125,0.0,0.0,0.0,0.05824549532037646,19.982928177355706,20.099419167996462,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
cifar100,SHARED_ADAPTER,FEDAVG,current,32,NA,NA,False,False,True,10,0.7,False,20,0.0,3,0.1058,0.002116601048851674,0.006740740740740742,0.01014118441796504,-0.0017000000000000012,0.002847806173179628,-0.09133333333333332,0.014723375216905178,0.006066666666666667,0.009127065976168537,0.1058,0.002116601048851674,0.9932592592592592,0.01014118441796502,0.9939333333333334,0.009127065976168575,0.19122203514633884,0.0033455031881090952,0.19123503685464502,0.0033573435061768973,0.36069625139657524,0.024111991143496027,0.02053081196018479,0.0033100201752382765,0.32927233103291287,0.02650978791835912,0.3989416741863143,0.01969430668686771,0.0003277884366283742,6.55763089573788e-06,322.7691650390625,0.0,0.0,0.0,20.045772965749105,0.08382816383288877,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0023951595632302545,0.10340484043676976,0.10819515956323025,0.01147583048508296,-0.004735089744342218,0.0182165712258237,0.003222596054942867,-0.004922596054942868,0.0015225960549428658,0.016661067503925736,-0.10799440083725906,-0.07467226582940759,0.010328247436574664,-0.004261580769907997,0.016394914103241332,0.0023951595632302545,0.10340484043676976,0.10819515956323025,0.011475830485082935,0.9817834287741762,1.0047350897443421,0.010328247436574707,0.9836050858967588,1.0042615807699082,0.0037857932458098932,0.18743624190052896,0.19500782839214872,0.0037991918270244163,0.1874358450276206,0.19503422868166945,0.027285286571694798,0.3334109648248804,0.38798153796827006,0.0037456404368259462,0.016785171523358844,0.024276452397010734,0.029998649054016075,0.2992736819788968,0.3592709800869289,0.022286206003645594,0.3766554681826687,0.42122788018995994,7.420657927284924e-06,0.0003203677787010893,0.00033520909455565914,0.0,322.7691650390625,322.7691650390625,0.0,0.0,0.0,0.09486049739099715,19.95091246835811,20.1406334631401,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
cifar100,SI,FEDAVG,current,16,NA,NA,False,False,True,2,0.7,False,20,0.0,3,0.22683333333333333,0.014215601757693319,0.06466666666666668,0.015044378795195677,-0.03233333333333334,0.007522189397597839,-0.10000000000000002,0.0,0.03233333333333334,0.007522189397597839,0.22683333333333333,0.014215601757693319,0.9353333333333333,0.015044378795195662,0.9676666666666667,0.007522189397597874,0.36488325667276883,0.01742271151036779,0.36732925837081615,0.018235249826481,0.2945782648065352,0.022700518858039725,0.026247117177684326,0.02316547354478052,0.26833114762885096,0.020502534225414613,0.32082538198421956,0.04103110444884455,0.0006618900781482177,4.1480525018325814e-05,342.7054443359375,0.0,0.0,0.0,0.7216333243581984,0.03681670786056656,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.016086467742933642,0.21074686559039968,0.24291980107626698,0.017024317248505966,0.047642349418160715,0.08169098391517264,0.008512158624252983,-0.04084549195758632,-0.023821174709080357,0.0,-0.10000000000000002,-0.10000000000000002,0.008512158624252983,0.023821174709080357,0.04084549195758632,0.016086467742933642,0.21074686559039968,0.24291980107626698,0.017024317248505953,0.9183090160848274,0.9523576505818393,0.008512158624253025,0.9591545080424136,0.9761788252909197,0.01971565407382711,0.34516760259894175,0.3845989107465959,0.020635127736275412,0.34669413063454074,0.38796438610709155,0.02568805531992949,0.2688902094866057,0.3202663201264647,0.026214201078489013,3.2916099195312576e-05,0.05246131825617334,0.02320080156206078,0.24513034606679018,0.29153194919091174,0.046431065629428586,0.27439431635479095,0.3672564476136482,4.6939632879496536e-05,0.0006149504452687212,0.0007088297110277141,0.0,342.7054443359375,342.7054443359375,0.0,0.0,0.0,0.04166202694018887,0.6799712974180095,0.7632953512983872,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
cifar100,TASK_ADAPTER,FEDAVG,current,8,NA,NA,False,False,True,10,0.7,False,20,0.0,6,0.10483333333333333,0.004350938596057942,0.0,0.0,0.0,0.0,-0.09751851851851852,0.0016669135619597252,0.0,0.0,0.10483333333333333,0.004350938596057942,1.0,0.0,1.0,0.0,0.18974883113485974,0.007124848054689581,0.18974883113485974,0.007124848054689581,0.36908911083930834,0.005346595785803847,0.024605862399770227,0.0029091115522478055,0.33250531005461054,0.004547960974535157,0.407528876081465,0.010045774176087974,0.00045793223577506725,1.9005739640822065e-05,228.9276123046875,0.0,0.0,0.0,20.086633511384328,0.08116650800715045,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0034814759577576344,0.1013518573755757,0.10831480929109097,0.0,0.0,0.0,0.0,0.0,0.0,0.0013338086395613296,-0.09885232715807984,-0.09618470987895719,0.0,0.0,0.0,0.0034814759577576344,0.1013518573755757,0.10831480929109097,0.0,1.0,1.0,0.0,1.0,1.0,0.00570106579475793,0.1840477653401018,0.19544989692961767,0.00570106579475793,0.1840477653401018,0.19544989692961767,0.004278167635137202,0.3648109432041711,0.37336727847444556,0.0023277740432287295,0.022278088356541496,0.026933636442998957,0.003639126694182671,0.3288661833604279,0.3361444367487932,0.008038293462196918,0.39949058261926806,0.4155671695436619,1.520775900603909e-05,0.00044272447676902815,0.00047313999478110636,0.0,228.9276123046875,228.9276123046875,0.0,0.0,0.0,0.06494673274820761,20.02168677863612,20.151580244132536,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
