dataset_name,method,fl_algo,head_train_mode,adapter_bottleneck,trainable_scope,evaluation_protocol,backbone_pretrained,backbone_frozen,task_id_known_at_inference,num_clients,alpha,replay,replay_per_class,mu,n_seeds,final_accuracy_mean,final_accuracy_std,final_forgetting_mean,final_forgetting_std,final_bwt_mean,final_bwt_std,final_fwt_mean,final_fwt_std,final_accuracy_drop_from_peak_mean,final_accuracy_drop_from_peak_std,plasticity_score_mean,plasticity_score_std,stability_score_mean,stability_score_std,stability_peak_score_mean,stability_peak_score_std,plasticity_stability_hmean_mean,plasticity_stability_hmean_std,plasticity_stability_peak_hmean_mean,plasticity_stability_peak_hmean_std,client_seen_accuracy_mean_mean,client_seen_accuracy_mean_std,client_seen_accuracy_std_mean,client_seen_accuracy_std_std,client_seen_accuracy_min_mean,client_seen_accuracy_min_std,client_seen_accuracy_max_mean,client_seen_accuracy_max_std,accuracy_per_comm_mb_mean,accuracy_per_comm_mb_std,comm_mb_mean,comm_mb_std,replay_memory_mb_mean,replay_memory_mb_std,wall_time_min_mean,wall_time_min_std,avg_power_w_mean,avg_power_w_std,peak_power_w_mean,peak_power_w_std,energy_j_mean,energy_j_std,avg_cpu_util_mean,avg_cpu_util_std,peak_cpu_util_mean,peak_cpu_util_std,avg_gpu_util_mean,avg_gpu_util_std,peak_gpu_util_mean,peak_gpu_util_std,avg_ram_mb_mean,avg_ram_mb_std,peak_ram_mb_mean,peak_ram_mb_std,final_accuracy_ci95_half,final_accuracy_ci95_low,final_accuracy_ci95_high,final_forgetting_ci95_half,final_forgetting_ci95_low,final_forgetting_ci95_high,final_bwt_ci95_half,final_bwt_ci95_low,final_bwt_ci95_high,final_fwt_ci95_half,final_fwt_ci95_low,final_fwt_ci95_high,final_accuracy_drop_from_peak_ci95_half,final_accuracy_drop_from_peak_ci95_low,final_accuracy_drop_from_peak_ci95_high,plasticity_score_ci95_half,plasticity_score_ci95_low,plasticity_score_ci95_high,stability_score_ci95_half,stability_score_ci95_low,stability_score_ci95_high,stability_peak_score_ci95_half,stability_peak_score_ci95_low,stability_peak_score_ci95_high,plasticity_stability_hmean_ci95_half,plasticity_stability_hmean_ci95_low,plasticity_stability_hmean_ci95_high,plasticity_stability_peak_hmean_ci95_half,plasticity_stability_peak_hmean_ci95_low,plasticity_stability_peak_hmean_ci95_high,client_seen_accuracy_mean_ci95_half,client_seen_accuracy_mean_ci95_low,client_seen_accuracy_mean_ci95_high,client_seen_accuracy_std_ci95_half,client_seen_accuracy_std_ci95_low,client_seen_accuracy_std_ci95_high,client_seen_accuracy_min_ci95_half,client_seen_accuracy_min_ci95_low,client_seen_accuracy_min_ci95_high,client_seen_accuracy_max_ci95_half,client_seen_accuracy_max_ci95_low,client_seen_accuracy_max_ci95_high,accuracy_per_comm_mb_ci95_half,accuracy_per_comm_mb_ci95_low,accuracy_per_comm_mb_ci95_high,comm_mb_ci95_half,comm_mb_ci95_low,comm_mb_ci95_high,replay_memory_mb_ci95_half,replay_memory_mb_ci95_low,replay_memory_mb_ci95_high,wall_time_min_ci95_half,wall_time_min_ci95_low,wall_time_min_ci95_high,avg_power_w_ci95_half,avg_power_w_ci95_low,avg_power_w_ci95_high,peak_power_w_ci95_half,peak_power_w_ci95_low,peak_power_w_ci95_high,energy_j_ci95_half,energy_j_ci95_low,energy_j_ci95_high,avg_cpu_util_ci95_half,avg_cpu_util_ci95_low,avg_cpu_util_ci95_high,peak_cpu_util_ci95_half,peak_cpu_util_ci95_low,peak_cpu_util_ci95_high,avg_gpu_util_ci95_half,avg_gpu_util_ci95_low,avg_gpu_util_ci95_high,peak_gpu_util_ci95_half,peak_gpu_util_ci95_low,peak_gpu_util_ci95_high,avg_ram_mb_ci95_half,avg_ram_mb_ci95_low,avg_ram_mb_ci95_high,peak_ram_mb_ci95_half,peak_ram_mb_ci95_low,peak_ram_mb_ci95_high
cifar100,TASK_ADAPTER,FEDAVG,current,16,NA,NA,False,False,True,10,-999999.0,False,0,0.0,3,0.1042,0.003858756276314943,0.0,0.0,,0.0,,0.0,,0.0,0.1042,0.003858756276314943,1.0,0.0,,0.0,0.18871917231749458,0.006332335207312742,,0.0,,0.0,,0.0,,0.0,,0.0,0.00040044867178795515,1.4829499286024507e-05,260.2081298828125,0.0,0.0,0.0,16.376276842753093,0.09766480132264413,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.004366593790740477,0.09983340620925953,0.10856659379074048,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.004366593790740477,0.09983340620925953,0.10856659379074048,0.0,1.0,1.0,0.0,,,0.007165711855620275,0.1815534604618743,0.19588488417311486,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.6781158193277878e-05,0.0003836675135946773,0.000417229829981233,0.0,260.2081298828125,260.2081298828125,0.0,0.0,0.0,0.11051812669460062,16.265758716058492,16.486794969447693,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
cifar100,TASK_ADAPTER,FEDAVG,current,16,NA,NA,False,False,True,10,0.1,False,20,0.0,3,0.10513333333333334,0.00520032050294338,0.0,0.0,0.0,0.0,-0.0891111111111111,0.010722653992457993,0.0,0.0,0.10513333333333334,0.00520032050294338,1.0,0.0,1.0,0.0,0.1902369321325302,0.008506733493485422,0.1902369321325302,0.008506733493485422,0.5945439664387497,0.01080699402140508,0.06051080200637504,0.001467717743832551,0.5040495504256278,0.009474429789734196,0.6997189795207599,0.02588195342456733,0.00040403554408803923,1.998523453239295e-05,260.2081298828125,0.0,0.0,0.0,20.228555246194205,0.029863751579881352,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.005884716626803514,0.09924861670652983,0.11101804996013685,0.0,0.0,0.0,0.0,0.0,0.0,0.012133825251186761,-0.10124493636229787,-0.07697728585992433,0.0,0.0,0.0,0.005884716626803514,0.09924861670652983,0.11101804996013685,0.0,1.0,1.0,0.0,1.0,1.0,0.0096262751498809,0.1806106569826493,0.1998632072824111,0.0096262751498809,0.1806106569826493,0.1998632072824111,0.012229264978482242,0.5823147014602675,0.6067732314172319,0.0016608789796123827,0.05884992302676266,0.062171680985987424,0.010721326595461645,0.49332822383016617,0.5147708770210895,0.029288187442581513,0.6704307920781784,0.7290071669633414,2.2615421852705955e-05,0.0003814201222353333,0.0004266509659407452,0.0,260.2081298828125,260.2081298828125,0.0,0.0,0.0,0.033794016226766956,20.194761229967437,20.262349262420972,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
cifar100,TASK_ADAPTER,FEDAVG,current,16,NA,NA,False,False,True,10,0.5,False,0,0.0,6,0.10426666666666666,0.004498295973662318,0.0,0.0,,0.0,,0.0,,0.0,0.10426666666666666,0.004498295973662318,1.0,0.0,,0.0,0.18881828738183626,0.007360798228265282,,0.0,,0.0,,0.0,,0.0,,0.0,0.00040070487695224687,1.7287299884473928e-05,260.2081298828125,0.0,0.0,0.0,10.771051091618007,0.04730285792067232,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.003599386416846314,0.10066728024982034,0.10786605308351298,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.003599386416846314,0.10066728024982034,0.10786605308351298,0.0,1.0,1.0,0.0,,,0.005889865254551917,0.18292842212728433,0.1947081526363882,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.3832720824162331e-05,0.00038687215612808455,0.0004145375977764092,0.0,260.2081298828125,260.2081298828125,0.0,0.0,0.0,0.037850169325132174,10.733200922292875,10.80890126094314,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
cifar100,TASK_ADAPTER,FEDAVG,current,16,NA,NA,False,False,True,10,0.7,False,20,0.0,6,0.10033333333333332,0.0007607014306984449,0.0,0.0,0.0,0.0,-0.09192592592592592,0.0072051650426746714,0.0,0.0,0.10033333333333332,0.0007607014306984449,1.0,0.0,1.0,0.0,0.1823682554321878,0.0012561135356851697,0.1823682554321878,0.0012561135356851697,0.3842435875545078,0.003996380024819504,0.02917563961816383,0.008256717404047516,0.3393068824817667,0.013879905615662177,0.4274860934556246,0.010144635281472443,0.0003855887722590355,2.9234345254356176e-06,260.2081298828125,0.0,0.0,0.0,20.168377016650307,0.12379449123869771,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0006086879149266676,0.09972464541840664,0.10094202124825999,0.0,0.0,0.0,0.0,0.0,0.0,0.005765332769916566,-0.0976912586958425,-0.08616059315600935,0.0,0.0,0.0,0.0006086879149266676,0.09972464541840664,0.10094202124825999,0.0,1.0,1.0,0.0,1.0,1.0,0.0010051001590010988,0.1813631552731867,0.1833733555911889,0.0010051001590010988,0.1813631552731867,0.1833733555911889,0.0031977700138259265,0.3810458175406819,0.38744135756833376,0.0066067498994894225,0.022568889718674406,0.03578238951765325,0.011106237569211959,0.32820064491255474,0.3504131200509787,0.00811739882163941,0.4193686946339852,0.435603492277264,2.3392348086925664e-06,0.0003832495374503429,0.0003879280070677281,0.0,260.2081298828125,260.2081298828125,0.0,0.0,0.0,0.09905622325740235,20.069320793392905,20.26743323990771,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
cifar100,TASK_ADAPTER,FEDAVG,current,32,NA,NA,False,False,True,10,0.7,False,20,0.0,6,0.10623333333333333,0.0030428057227937936,0.0,0.0,0.0,0.0,-0.09337037037037037,0.010184632981663763,0.0,0.0,0.10623333333333333,0.0030428057227937936,1.0,0.0,1.0,0.0,0.1920517604668773,0.0049720686815114745,0.1920517604668773,0.0049720686815114745,0.3687124182800836,0.008392605323701102,0.02203687263550509,0.003862000959334799,0.3359113260535911,0.01780615569119565,0.41261234824952214,0.0035636794933958937,0.00032913098536062655,9.427188382215968e-06,322.7691650390625,0.0,0.0,0.0,20.2633045302497,0.05375878346289406,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.002434751659706682,0.10379858167362666,0.10866808499304001,0.0,0.0,0.0,0.0,0.0,0.0,0.008149403647381571,-0.10151977401775195,-0.08522096672298879,0.0,0.0,0.0,0.002434751659706682,0.10379858167362666,0.10866808499304001,0.0,1.0,1.0,0.0,1.0,1.0,0.003978483537020107,0.1880732769298572,0.1960302440038974,0.003978483537020107,0.1880732769298572,0.1960302440038974,0.0067154828808402255,0.3619969353992434,0.37542790116092384,0.0030902443672597324,0.018946628268245357,0.02512711700276482,0.01424789193650146,0.32166343411708964,0.35015921799009253,0.002851537479442398,0.40976081077007975,0.41546388572896453,7.543321740204101e-06,0.00032158766362042247,0.00033667430710083063,0.0,322.7691650390625,322.7691650390625,0.0,0.0,0.0,0.04301598563444124,20.22028854461526,20.306320515884142,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
cifar100,TRUE_FEDAVG,FEDAVG,current,16,NA,NA,False,False,True,10,-999999.0,False,0,0.0,3,0.371,0.005068530358989664,0.32081481481481483,0.009581575254734449,,0.0,,0.0,,0.0,0.371,0.005068530358989664,0.6791851851851852,0.009581575254734449,,0.0,0.4798489117151239,0.005196948322647959,,0.0,,0.0,,0.0,,0.0,,0.0,8.660498539062058e-06,1.1831805867714817e-07,42838.18054199219,0.0,0.0,0.0,31.762427039941155,0.02124790367797171,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.005735582039630607,0.3652644179603694,0.3767355820396306,0.01084257310305992,0.3099722417117549,0.33165738791787475,0.0,,,0.0,,,0.0,,,0.005735582039630607,0.3652644179603694,0.3767355820396306,0.01084257310305992,0.6683426120821253,0.6900277582882451,0.0,,,0.005880900645568933,0.47396801106955494,0.48572981236069285,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.3388948753340106e-07,8.526609051528657e-06,8.79438802659546e-06,0.0,42838.18054199219,42838.18054199219,0.0,0.0,0.0,0.024044266500056723,31.7383827734411,31.78647130644121,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
cifar100,TRUE_FEDAVG,FEDAVG,current,16,NA,NA,False,False,True,10,0.1,False,20,0.0,3,0.1562,0.004288356328478329,0.14537037037037037,0.005579208905970523,-0.13083333333333333,0.005021288015373469,-0.0878148148148148,0.010907203041536376,0.13083333333333333,0.005021288015373469,0.1562,0.004288356328478329,0.8546296296296297,0.005579208905970508,0.8691666666666666,0.005021288015373454,0.26411507239625553,0.0063818132096300885,0.2647989271696101,0.006383094242013678,0.5391028658868665,0.013162895841216053,0.06798612689606463,0.014524563552143198,0.42538994885522036,0.027533718070166475,0.6745035119061535,0.06526139635836221,3.6462799779015995e-06,1.001059399400648e-07,42838.18054199219,0.0,0.0,0.0,33.31420207685894,0.08113673167614462,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0048527320140308765,0.15134726798596912,0.1610527320140309,0.006313469216905389,0.13905690115346497,0.15168383958727577,0.005682122295214848,-0.13651545562854817,-0.1251512110381185,0.012342662159788386,-0.10015747697460319,-0.07547215265502642,0.005682122295214848,0.1251512110381185,0.13651545562854817,0.0048527320140308765,0.15134726798596912,0.1610527320140309,0.006313469216905372,0.8483161604127244,0.8609430988465351,0.00568212229521483,0.8634845443714518,0.8748487889618815,0.007221701486015769,0.2568933709102398,0.2713367738822713,0.0072231511106231215,0.257575776058987,0.2720220782802332,0.014895218856192544,0.524207647030674,0.553998084743059,0.016436090926315736,0.0515500359697489,0.08442221782238037,0.031157335097619684,0.39423261375760066,0.45654728395284006,0.07385022212017492,0.6006532897859787,0.7483537340263284,1.1328053508887877e-07,3.5329994428127207e-06,3.7595605129904783e-06,0.0,42838.18054199219,42838.18054199219,0.0,0.0,0.0,0.09181485519380153,33.22238722166514,33.406016932052744,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
cifar100,TRUE_FEDAVG,FEDAVG,current,16,NA,NA,False,False,True,10,0.5,False,0,0.0,6,0.3048,0.026208014041510276,0.2842222222222222,0.033340369627728794,,0.0,,0.0,,0.0,0.3048,0.026208014041510276,0.7157777777777778,0.03334036962772875,,0.0,0.4273878060581355,0.03158083525132861,,0.0,,0.0,,0.0,,0.0,,0.0,7.115148125892492e-06,6.117910170302358e-07,42838.18054199219,0.0,0.0,0.0,18.861666480700176,0.04709318219917425,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.020970778780642997,0.283829221219357,0.32577077878064303,0.02667785185174902,0.2575443703704732,0.31090007407397124,0.0,,,0.0,,,0.0,,,0.020970778780642997,0.283829221219357,0.32577077878064303,0.026677851851748986,0.6890999259260289,0.7424556296295268,0.0,,,0.025269931125440584,0.4021178749326949,0.45265773718357605,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,4.895347681745342e-07,6.6256133577179585e-06,7.604682894067026e-06,0.0,42838.18054199219,42838.18054199219,0.0,0.0,0.0,0.037682393805619586,18.823984086894555,18.899348874505797,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
cifar100,TRUE_FEDAVG,FEDAVG,current,16,NA,NA,False,False,True,10,0.7,False,20,0.0,6,0.35779999999999995,0.030014529814741377,0.3170740740740741,0.031829845972769145,-0.2853666666666667,0.028646861375492213,-0.08670370370370369,0.007312653220230092,0.2853666666666667,0.028646861375492213,0.35779999999999995,0.030014529814741377,0.6829259259259258,0.031829845972769166,0.7146333333333333,0.028646861375492216,0.46944732122994376,0.03344096804859743,0.476673881761299,0.03313352157261616,0.4487169219114991,0.022202980924639206,0.03293061375978442,0.00318003955061786,0.39793275275731416,0.024096844180241803,0.5076800298855929,0.024728513209673068,8.352362202901358e-06,7.006490339924595e-07,42838.18054199219,0.0,0.0,0.0,33.28712531460656,0.06166363030890172,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.024016625752451837,0.3337833742475481,0.3818166257524518,0.025469181200057717,0.2916048928740164,0.3425432552741318,0.022922263080051932,-0.3082889297467186,-0.2624444035866148,0.005851341224791436,-0.09255504492849512,-0.08085236247891225,0.022922263080051932,0.2624444035866148,0.3082889297467186,0.024016625752451837,0.3337833742475481,0.3818166257524518,0.025469181200057735,0.6574567447258681,0.7083951071259835,0.022922263080051932,0.6917110702532814,0.7375555964133853,0.026758347353101276,0.4426889738768425,0.49620566858304505,0.02651233893657343,0.45016154282472554,0.5031862206978724,0.017766084851144004,0.4309508370603551,0.4664830067626431,0.0025445615918885368,0.030386052167895885,0.03547517535167296,0.019281491066629294,0.37865126169068486,0.41721424382394345,0.019786931557381687,0.4878930983282112,0.5274669614429746,5.606359898714542e-07,7.791726213029904e-06,8.912998192772812e-06,0.0,42838.18054199219,42838.18054199219,0.0,0.0,0.0,0.049341180448513364,33.23778413415805,33.33646649505508,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
cifar100,TRUE_FEDAVG,JOINT_ONLY,current,16,NA,NA,False,False,True,2,0.7,False,20,0.0,3,0.23516666666666666,0.03644287767634897,0.18633333333333335,0.042723919920032306,-0.09316666666666668,0.021361959960016153,-0.10000000000000002,0.0,0.09316666666666668,0.021361959960016153,0.23516666666666666,0.03644287767634897,0.8136666666666666,0.04272391992003229,0.9068333333333333,0.021361959960016164,0.36419713664792724,0.04620879891254941,0.37267741824165596,0.04667029206137433,0.2228990058435043,0.05169001016934666,0.097897754180018,0.03315961182812345,0.12500125166348633,0.0721895487197578,0.32079676002352225,0.04828564042689796,,0.0,0.0,0.0,0.0,0.0,0.614717882209354,0.05096726587982584,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.04123899826350998,0.19392766840315667,0.27640566493017665,0.04834666666666667,0.13798666666666667,0.23468000000000003,0.024173333333333335,-0.11734000000000001,-0.06899333333333334,0.0,-0.10000000000000002,-0.10000000000000002,0.024173333333333335,0.06899333333333334,0.11734000000000001,0.04123899826350998,0.19392766840315667,0.27640566493017665,0.048346666666666656,0.76532,0.8620133333333333,0.02417333333333335,0.8826599999999999,0.9310066666666666,0.052290178482535796,0.31190695816539143,0.41648731513046305,0.05281240714219413,0.3198650110994618,0.4254898253838501,0.05849275291994611,0.1644062529235582,0.2813917587634504,0.03752363319777352,0.060374120982244484,0.13542138737779152,0.08169016455661834,0.043311087106867985,0.20669141622010467,0.05464034589698751,0.26615641412653473,0.3754371059205098,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.05767489076413029,0.5570429914452237,0.6723927729734842,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
cifar100,TRUE_FEDAVG,JOINT_ONLY,current,16,NA,NA,False,False,True,10,0.7,False,20,0.0,3,0.21409999999999998,0.04011520908583178,0.33488888888888885,0.020535726171302414,-0.30139999999999995,0.018482153554172206,-0.09070370370370369,0.007412313190312169,0.30139999999999995,0.018482153554172206,0.21409999999999998,0.04011520908583178,0.6651111111111111,0.020535726171302438,0.6986,0.018482153554172206,0.32290299367473696,0.04914529764615876,0.32669043345272186,0.04987452520522778,0.21843241770797472,0.0423712106177102,0.05562443730822871,0.010562914346583529,0.14013668199358773,0.03843080432688501,0.3537379417201065,0.015753902189900065,,0.0,0.0,0.0,0.0,0.0,33.03878362046348,0.03760026848161099,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.04539463245803407,0.1687053675419659,0.25949463245803406,0.023238361784691547,0.3116505271041973,0.3581272506735804,0.020914525606222433,-0.32231452560622237,-0.2804854743937775,0.008387821990859308,-0.099091525694563,-0.08231588171284437,0.020914525606222433,0.2804854743937775,0.32231452560622237,0.04539463245803407,0.1687053675419659,0.25949463245803406,0.023238361784691578,0.6418727493264195,0.6883494728958027,0.020914525606222433,0.6776854743937776,0.7195145256062224,0.05561313961781152,0.26728985405692546,0.37851613329254846,0.056438338283768354,0.2702520951689535,0.38312877173649024,0.04794753851780962,0.1704848791901651,0.26637995622578436,0.011953062825196844,0.04367137448303187,0.06757750013342556,0.04348854903766976,0.09664813295591797,0.1836252310312575,0.01782721855344664,0.3359107231666598,0.37156516027355313,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.042548709253742205,32.99623491120973,33.08133232971722,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
digit5,FULL_FEDAVG,FEDAVG,current,16,NA,NA,False,False,True,10,-999999.0,False,0,0.0,3,0.12684768070710503,0.009693138313718987,0.0,0.0,,0.0,,0.0,,0.0,0.12684768070710503,0.009693138313718987,1.0,0.0,,0.0,0.22505010158556996,0.01519266464199836,,0.0,,0.0,,0.0,,0.0,,0.0,0.01296388242155296,0.0009906425146633737,9.784698486328125,0.0,0.0,0.0,63.835006140338045,0.1286509608229167,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.010968818588847148,0.11587886211825789,0.1378164992959522,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.010968818588847148,0.11587886211825789,0.1378164992959522,0.0,1.0,1.0,0.0,,,0.01719211848070031,0.20785798310486964,0.24224222006627028,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0011210175361227098,0.011842864885430252,0.01408489995767567,0.0,9.784698486328125,9.784698486328125,0.0,0.0,0.0,0.1455822670507253,63.68942387328732,63.98058840738877,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
digit5,FULL_FEDAVG,FEDAVG,current,16,NA,NA,False,False,True,10,0.7,False,0,0.0,6,0.12222790153739338,0.007207307626299366,0.0,0.0,,0.0,,0.0,,0.0,0.12222790153739338,0.007207307626299366,1.0,0.0,,0.0,0.21776968042416445,0.011420410451905524,,0.0,,0.0,,0.0,,0.0,,0.0,0.012491739189324932,0.0007365896492743164,9.784698486328125,0.0,0.0,0.0,41.11902174817191,0.12547951262359278,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.005767047193876403,0.11646085434351698,0.1279949487312698,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.005767047193876403,0.11646085434351698,0.1279949487312698,0.0,1.0,1.0,0.0,,,0.009138231565036684,0.20863144885912777,0.22690791198920113,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0005893944715756477,0.011902344717749284,0.01308113366090058,0.0,9.784698486328125,9.784698486328125,0.0,0.0,0.0,0.10040452117296814,41.01861722699894,41.21942626934488,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
digit5,FULL_FEDAVG,FEDAVG,current,16,NA,NA,False,False,True,10,0.7,False,20,0.0,3,0.12016012675948957,0.01072014776000519,0.0,0.0,0.0,0.0,0.004247398254317059,0.014954054804020562,0.0,0.0,0.12016012675948957,0.01072014776000519,1.0,0.0,1.0,0.0,0.2144325506686046,0.01699515942774257,0.2144325506686046,0.01699515942774257,0.310546403373109,0.011908664911422054,0.05607366442892623,0.020442536019380484,0.22570890521900674,0.013717102264601438,0.4170330692131523,0.07709065768089944,0.012280411800873152,0.0010956032804673675,9.784698486328125,0.0,0.0,0.0,71.29989346265792,0.5173969094781776,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.01213098918218346,0.10802913757730612,0.13229111594167303,0.0,0.0,0.0,0.0,0.0,0.0,0.016922106030492268,-0.012674707776175208,0.021169504284809328,0.0,0.0,0.0,0.01213098918218346,0.10802913757730612,0.13229111594167303,0.0,1.0,1.0,0.0,1.0,1.0,0.019231833346234448,0.19520071732237015,0.23366438401483902,0.019231833346234448,0.19520071732237015,0.23366438401483902,0.013475922948905204,0.2970704804242038,0.3240223263220142,0.02313290720046757,0.032940757228458656,0.0792065716293938,0.015522362462539761,0.21018654275646698,0.2412312676815465,0.08723629144958225,0.3297967777635701,0.5042693606627345,0.0012397918238496286,0.011040619977023524,0.01352020362472278,0.0,9.784698486328125,9.784698486328125,0.0,0.0,0.0,0.5854897201316083,70.71440374252631,71.88538318278952,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
digit5,SHARED_ADAPTER,FEDAVG,current,16,NA,NA,False,False,True,10,-999999.0,False,0,0.0,3,0.11817260285096041,0.001311039545399944,0.016743799525841655,0.006267029451671508,,0.0,,0.0,,0.0,0.11817260285096041,0.001311039545399944,0.9832562004741584,0.006267029451671499,,0.0,0.21098463098002893,0.002030559528040296,,0.0,,0.0,,0.0,,0.0,,0.0,0.002810837383337462,3.1184207475666955e-05,42.041778564453125,0.0,0.0,0.0,64.05015259186426,0.16701409629301958,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0014835809075316082,0.11668902194342881,0.11965618375849202,0.007091811436246042,0.009651988089595612,0.023835610962087698,0.0,,,0.0,,,0.0,,,0.0014835809075316082,0.11668902194342881,0.11965618375849202,0.0070918114362460314,0.9761643890379124,0.9903480119104044,0.0,,,0.0022977944166344636,0.20868683656339446,0.2132824253966634,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,3.528825273786126e-05,0.002775549130599601,0.002846125636075323,0.0,42.041778564453125,42.041778564453125,0.0,0.0,0.0,0.1889942415683444,63.861158350295916,64.2391468334326,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
